source_class	file_id	file_name	md5sum	file_size	access	state	data_category	data_type	data_format	case_ids	case_submitter_ids	project_ids	case_count
clinical	3ec3f8cd-954e-4808-890f-3c01477a1a11	nationwidechildrens.org_clinical.TCGA-C8-A9FZ.xml	44b80e431a9278379ded29bf228a8a64	88318	open	released	Clinical	Clinical Supplement	BCR XML	"[""726c6892-0dce-4869-a7a7-cc44c26fe843""]"	"[""TCGA-C8-A9FZ""]"	"[""TCGA-BRCA""]"	1
clinical	3ec760b4-9722-4093-8c5a-714e385fb600	nationwidechildrens.org_clinical.TCGA-B6-A0X4.xml	31583ae8b03cc911f7d485a047d593ee	60589	open	released	Clinical	Clinical Supplement	BCR XML	"[""4e42fdc5-2a8b-49e9-87ef-6db7a6692d08""]"	"[""TCGA-B6-A0X4""]"	"[""TCGA-BRCA""]"	1
clinical	3f197a51-8e41-4e86-a372-ea24e382308a	nationwidechildrens.org_clinical.TCGA-AO-A03M.xml	890ee4551c9e3a24fa348c8dd5e1be86	95405	open	released	Clinical	Clinical Supplement	BCR XML	"[""095c7985-3842-494f-b591-706ad1cd2133""]"	"[""TCGA-AO-A03M""]"	"[""TCGA-BRCA""]"	1
clinical	3f96710c-8e2d-422c-99fa-1a49106ed58b	nationwidechildrens.org_clinical.TCGA-PL-A8LZ.xml	bee75a979048d413e679098e1fab423a	65975	open	released	Clinical	Clinical Supplement	BCR XML	"[""9087585f-e792-4f33-baaa-56ffe0f745be""]"	"[""TCGA-PL-A8LZ""]"	"[""TCGA-BRCA""]"	1
clinical	3fa02c9e-b187-4c02-b08c-7ddaf30e3984	nationwidechildrens.org_clinical.TCGA-A2-A0CR.xml	090caf7254fb3629acab1600ee5e245e	80667	open	released	Clinical	Clinical Supplement	BCR XML	"[""4cf0f639-7940-48b6-8ea1-2a3494097cdb""]"	"[""TCGA-A2-A0CR""]"	"[""TCGA-BRCA""]"	1
clinical	3fb71d25-5241-4820-a3a9-c7debdd9db34	nationwidechildrens.org_clinical.TCGA-A8-A0A2.xml	4316bd3ae9514453c7d9afdc3f791b3c	46789	open	released	Clinical	Clinical Supplement	BCR XML	"[""34d5a193-85e5-4399-8a9b-e92858eafdfe""]"	"[""TCGA-A8-A0A2""]"	"[""TCGA-BRCA""]"	1
clinical	3fd204bf-0d36-463c-935e-7fd9630948ef	nationwidechildrens.org_clinical.TCGA-A7-A0CD.xml	9e6fd59e6e8b4834f13a699fba754f33	81567	open	released	Clinical	Clinical Supplement	BCR XML	"[""09765b0a-94f6-47d2-af56-93368084ac3a""]"	"[""TCGA-A7-A0CD""]"	"[""TCGA-BRCA""]"	1
clinical	3ff0d2da-e6c8-434d-9a96-ba3d69dbdd8e	nationwidechildrens.org_clinical.TCGA-EW-A1P5.xml	3c19705244b17b2de2cce2172405cab7	62137	open	released	Clinical	Clinical Supplement	BCR XML	"[""53d0af48-d7ea-42c9-8695-c614b89b415b""]"	"[""TCGA-EW-A1P5""]"	"[""TCGA-BRCA""]"	1
clinical	3ff6cbdf-b639-48fe-8143-21b10764fcc9	nationwidechildrens.org_clinical.TCGA-E2-A1IO.xml	6fa3cbb58e1248287a2d271a9bcf343c	89052	open	released	Clinical	Clinical Supplement	BCR XML	"[""71fc8941-4cfb-47ea-a533-873d38f8c95c""]"	"[""TCGA-E2-A1IO""]"	"[""TCGA-BRCA""]"	1
clinical	401187b6-c889-4cdc-9912-8c46c571ae00	nationwidechildrens.org_clinical.TCGA-A8-A08L.xml	610fa2e2f0017bcc2f1f7521b7edc755	55193	open	released	Clinical	Clinical Supplement	BCR XML	"[""8bd68696-5eeb-46d7-9dc6-c39c849029a4""]"	"[""TCGA-A8-A08L""]"	"[""TCGA-BRCA""]"	1
